feature1,feature2,label
0.8935855955338139,-0.3511668164089352,0
0.6217673487111374,0.8082789793804903,0
-0.23228731050430723,0.8360772585457178,0
-0.5156869506176261,-0.1635627514619328,1
-0.1738734416278318,0.6295451972576122,1
0.43441315673405534,0.543741072536664,1
-0.45618863453765474,-0.9220869910297943,0
-0.20385174540780648,-0.38321199731338146,1
0.13926523560318962,-0.41165442265059793,1
-0.95014208172114,0.27246306469169285,0
-0.4709181217160856,-0.9666152791695459,0
0.26652324902074287,-0.5438826193591375,1
-0.23183780455006311,-0.42060223487378007,1
0.14855487468806375,-1.0708384881115736,0
0.2830374922975255,-0.329644441534498,1
0.1670526778740179,-0.4434125345237693,1
-0.7933878334465407,-0.11420828105774511,0
-0.5285064464401281,-0.08325328849170266,1
0.28177514679669285,-0.7857543268546554,0
-0.2958396101386234,-0.9915416680709749,0
0.09315934431577114,0.6207204439121469,1
0.558455621928884,0.929068068759679,0
-0.4785740494580917,-0.05901887245377187,1
1.009761791698106,-0.2932687254136521,0
-0.5143351458044687,-0.9044667205710895,0
-0.8841349368413401,-0.7008280576045263,0
0.612824530972076,-0.7174889732616248,0
-0.4393050496960702,-0.7822531215476625,0
-0.08676410899793754,0.5145861852428308,1
-0.3498767514541661,0.37523545128368385,1
0.9321952803211047,0.5118673441596155,0
0.546717488633736,0.9586230528352191,0
-0.6776143003889794,-0.2996404513597531,0
-0.14064052671815508,-1.0034529656094808,0
-0.5963015626066126,0.09771800008130715,1
0.48848958701131795,0.11061776187264581,1
-0.30630586503440244,0.4785425789822476,1
-0.3875197761988113,0.4421892932010666,1
-0.21415487803971306,-0.41947079264843284,1
-0.02981414239183408,-1.0493232601918339,0
0.3197008112012504,-0.9593352739735215,0
0.554151119224445,0.08260308993746049,1
-0.7058732551268984,0.6036534167896525,0
0.16853287041555093,1.0031628143762352,0
0.18093537305890756,0.5977634797741181,1
0.37962744850489905,-0.01630803677027909,1
-0.158177691169199,0.9081927238801785,0
0.3985694646717632,0.9554972349862622,0
-0.45002034478642605,0.3000810446637755,1
0.7811596225820425,-0.769782605501726,0
0.45180012767155336,0.4840768824383059,1
-0.039437000964511366,-0.47843925845200674,1
0.8357999791291522,0.15894015505423004,0
-0.014892979953722848,0.413420472431199,1
0.23691322284689567,0.3846870658369254,1
-0.3041828840623534,-0.9563842471208144,0
-0.4459616777264629,0.301912497400318,1
0.9028026739515553,-0.15881495830377718,0
0.06234735682042558,-0.47828852535723626,1
1.023540795634898,-0.3757770678524585,0
0.05484131939690734,-0.2805468671120724,1
1.1186307998238592,-0.10450471682523721,0
-0.3666102248586916,0.9739838875749246,0
0.8337706018209069,0.621690131181118,0
-0.6322351267143912,0.6421037584658944,0
0.10688036856666344,0.6310184160049411,1
-0.9097313891589004,0.44996898345065683,0
0.41703332463160653,-0.4799347255917971,1
0.9035551633837047,-0.461144566755185,0
-0.2809823683283039,0.5503917200358437,1
-1.1307099050418614,0.12158106024587129,0
-0.13574075710511754,0.3680653773309258,1
-0.3882235098313727,-0.15507298491711394,1
-0.8462721395919699,0.4425676293228884,0
0.08339539833455034,0.44190167575836836,1
0.14277739580857943,0.23446502955136184,1
0.09151624565659498,1.1303531091433954,0
-0.39809783604186555,0.27214551774889006,1
0.5058508902306844,0.23479969284503227,1
0.4257541722649472,0.4096858123703266,1
0.9718689487313226,0.1314228942760203,0
0.19004950324300862,-0.9795052185320747,0
-1.158320859377497,0.37674396333260124,0
0.28076018518721124,-0.15335254954908065,1
0.4908488140276047,-0.2608161559255235,1
0.631717966302817,-0.8198667832312985,0
-0.4338998979931306,-0.297952168745773,1
-0.548924943030023,0.7240602679112926,0
0.34228478069684604,-0.3294414902378722,1
-0.6753121333911196,-0.4921689650024529,0
0.22358270577997158,1.040418664132261,0
-0.48513404847751884,0.3555888624847308,1
0.5541870652606432,-0.0396175360280917,1
-0.6605208352948936,0.754249669615678,0
0.7035929699576681,0.7536177215233673,0
0.6201742205280583,-0.22801406388976667,1
-0.46295549802813707,-0.24175109189225175,1
0.9309911367955738,0.46121796108208596,0
-0.17765204292301534,1.0870290000925775,0
0.13058601740049824,0.5609257292543625,1
0.9414791148997771,0.18738041887401707,0
-0.2345475275810757,1.0113497607207114,0
-0.6173578500354533,0.1961994858718668,1
-0.3550359659697194,0.034842450266121344,1
0.49923179570331866,0.3346190078364774,1
-0.5348029007533175,0.18318057171775812,1
0.6000152195119196,0.7648284039491449,0
-0.7598778783411039,-0.6041658007910629,0
0.4258684478582483,0.4780616317743432,1
-0.5276219212545716,0.14472721633517413,1
-0.21200247722804536,-0.3349098036079597,1
1.1154354338408923,-0.047738173057532085,0
0.42963460632679656,0.07334451984266525,1
-0.6948512188615582,0.06331257076140485,1
-0.3392494185825784,-0.9515127991941832,0
-0.005567643329863259,0.49123780210365753,1
-0.5103101671505981,-0.6934269326293855,0
-0.8805078375082109,0.37701185329785214,0
-0.48683455021155253,-0.4488980050624798,1
-0.22170143824884164,1.0280548961715725,0
-0.8020517279230596,0.6861356829283196,0
0.48551607879468817,0.24631189484471475,1
-0.2479521283908564,-0.11388582868248107,1
-0.5080824631049629,0.0019344243063538213,1
0.12004115484133968,1.1816087790243814,0
0.11424004000135324,1.0897456139625878,0
0.12262845158226224,-0.34376332165959067,1
-0.5069160211897547,-0.04181513825893095,1
0.47138459308647596,-1.110789618387853,0
-0.9617838944822114,0.6736716356292196,0
-0.15575489474985726,-0.35536114423168874,1
-0.9080909490757421,0.3350471771286875,0
0.9998007812244932,-0.3813544970789241,0
-0.4916526921435062,-0.15256706248114862,1
-0.8752793000237011,0.3160447047084066,0
-0.3303920938548105,0.33363220228118295,1
1.0098507665174294,0.21525361808279078,0
0.23030179801600348,0.06437911532100693,1
-0.9931501171375742,-0.19292981041549218,0
-0.21493790615088829,0.468388169055096,1
0.30613182948086326,-0.4442824100377821,1
0.062388286471218524,-0.6510559726180926,1
0.15703361459205106,-0.3509593161899531,1
-0.8919820470172247,0.2169276192211314,0
0.22622768648337596,-0.9814429598382465,0
-0.5115934263706855,1.0490678176150388,0
0.9163131992874088,0.5809055770383698,0
0.4215057874782046,0.4092171447890821,1
0.9469859101572231,-0.5192179817281811,0
0.37971534937550017,-0.9032161238367583,0
0.18029977715310475,-0.4112308473661245,1
0.14069724366515443,-0.49911910680656557,1
0.5974259323992326,-0.49299011055050845,0
0.9649130360684788,0.46804589199753,0
0.704560547846031,0.5118820446083706,0
-0.8929993751062899,-0.4023822308925832,0
-0.026190205909419104,-0.45122152485792244,1
-0.1855341022058327,0.5445287859137584,1
0.4536151634466065,0.7098373604243629,0
-0.1880012285531119,-0.941975318020131,0
0.11226776847980202,-0.6441195760495999,1
-0.2802045281446439,0.41463359727549515,1
-0.35100202753556886,-0.38938601252960237,1
0.31561364021203797,-0.46722257082503593,1
-0.47903784506654135,-0.7609046281747774,0
-1.0132515081976978,-0.2962570219617153,0
0.37086361890416075,0.15698709645915065,1
-1.1434088869232524,-0.019153282391329608,0
0.4900389808667453,-0.35262519258650704,1
-0.8865016312918491,-0.47754026592752247,0
-0.9406558022454237,0.24579674082188663,0
0.8141040538814629,-0.7465834781822435,0
0.17504866993909016,1.0265336012836168,0
-0.9595550360997714,-0.5485846934774351,0
-0.16709432284741402,-0.324965052607956,1
0.37550092175307737,-0.4600898426750555,1
-0.03920473434454458,0.3854979959846615,1
-0.6816850499719062,0.8258309430518537,0
-0.5496403810054169,-0.2049414006007825,1
0.6047922672523907,-0.4585643514688841,1
0.9169761437303496,-0.027663668849393752,0
-1.0108052135705186,-0.13011232130165812,0
-0.6051396275087948,-0.034042074846644996,1
-0.2318309942327561,0.44044933363028993,1
-0.4771910909610262,0.05966115247245139,1
0.5966767250189857,0.1590540834263947,1
0.910629316479762,-0.06312011156204864,0
0.5053463378387371,0.5236172320197373,1
0.6404966500413362,-0.5707648091250337,0
-0.1015974385090546,-1.0648669252585985,0
0.2639181371752838,0.3533266515631258,1
0.3076356061873002,0.06273319804139088,1
0.3117860875365688,0.9637930641488692,0
0.3283420297680082,-0.36612288970275,1
-0.29450087744799214,-1.0311824541540713,0
0.42669722070724947,0.14271715246056904,1
0.5545656126468161,0.715996322842605,0
0.6260307278776419,-0.4132894539461984,0
0.1633702704807417,-0.49278246381389884,1
0.5197897891332132,0.09002435709601495,1
